Gene_ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,type,Gene_Symbol
ENSG00000132612,2.328933375,0.135795447,0.199468283,0.684596943,0.493598297,0.705035225,Not significant,VPS4A
ENSG00000213380,317.6035989,0.201315264,0.144956019,1.388780425,0.164899529,0.368012955,Not significant,COG8
ENSG00000260371,57.88297774,-0.208670868,0.209498365,-0.995827057,0.319334181,0.552304715,Not significant,
ENSG00000132604,2218.614036,0.005493322,0.113175653,0.048538142,0.961287367,0.984553649,Not significant,TERF2
ENSG00000103018,3626.550331,-0.043340892,0.105716638,-0.409972861,0.681825856,0.835524151,Not significant,CYB5B
ENSG00000102908,4846.489129,-0.126084823,0.103895511,-1.213573407,0.224910667,0.447831958,Not significant,NFAT5
ENSG00000181019,1139.147977,0.222976886,0.112126765,1.98859693,0.04674571,0.151704822,Not significant,NQO1
ENSG00000262136,98.15900984,-0.059252241,0.181827938,-0.325867279,0.744524773,0.871868462,Not significant,NQO1-DT
ENSG00000141101,2591.285396,0.133597117,0.10916897,1.223764686,0.221041009,0.442659954,Not significant,NOB1
ENSG00000260290,41.82392855,-0.192499713,0.228580786,-0.842130941,0.399714664,0.626296867,Not significant,
ENSG00000198373,2604.763194,-0.123003643,0.115240214,-1.067368105,0.285805645,0.518125611,Not significant,WWP2
ENSG00000157322,4.956137589,-0.000126984,0.249024616,-0.000509612,0.999593388,0.999987731,Not significant,CLEC18A
ENSG00000196696,118.5696276,-0.138629213,0.168510517,-0.822604701,0.410732825,0.636314647,Not significant,PDXDC2P-NPIPB14P
ENSG00000090857,999.8927759,0.01346675,0.12149781,0.110840366,0.911742935,0.958504331,Not significant,PDPR
ENSG00000247228,19.45196744,0.235658327,0.265124019,0.888724166,0.37415134,0.60403116,Not significant,
ENSG00000157335,21.18677772,-0.173769873,0.258604291,-0.671604791,0.501835327,0.712548486,Not significant,CLEC18C
ENSG00000261556,485.0927217,-0.209221018,0.143065951,-1.462369757,0.143639912,0.337101206,Not significant,SMG1P7
ENSG00000223496,1797.262228,-0.135063235,0.107667269,-1.254448221,0.209679135,0.428610191,Not significant,EXOSC6
ENSG00000090861,25119.79137,-0.002435668,0.10632569,-0.022907625,0.981723958,0.996952718,Not significant,AARS1
ENSG00000157349,7.590390043,-0.254107558,0.262628527,-0.966084658,0.334001821,0.565813465,Not significant,DDX19B
ENSG00000260537,1.97175178,0.00206826,0.191877847,0.010758959,0.991415758,0.999227338,Not significant,
ENSG00000168872,551.1023006,0.313632568,0.126527664,2.478638222,0.0131885,0.057833083,Not significant,DDX19A
ENSG00000157350,1394.699974,-0.400268125,0.113664755,-3.521368025,0.000429326,0.003318217,Not significant,ST3GAL2
ENSG00000157353,1108.459705,-0.191969621,0.110168904,-1.742491534,0.081422472,0.226971436,Not significant,FCSK
ENSG00000103051,3720.543538,-0.180702497,0.115185718,-1.568790891,0.116696672,0.29189537,Not significant,COG4
ENSG00000189091,14157.23345,-0.114941871,0.106671168,-1.077534781,0.281241421,0.513211989,Not significant,SF3B3
ENSG00000157368,18.26536456,0.252095593,0.26288335,0.958285741,0.337918692,0.570170982,Not significant,IL34
ENSG00000132613,1436.750099,-0.251198895,0.1130869,-2.221272617,0.026332502,0.099094045,Not significant,MTSS2
ENSG00000103043,2553.313299,-0.022447907,0.117741594,-0.190654464,0.848796316,0.930384094,Not significant,VAC14
ENSG00000157423,57.86852314,1.133712967,0.217806122,5.16109873,2.46E-07,3.80E-06,Up,HYDIN
ENSG00000180917,872.3227633,-0.154044756,0.12574667,-1.225041746,0.220559492,0.442119516,Not significant,CMTR2
ENSG00000261260,1.977865826,-0.071439097,0.192978735,-0.37041209,0.711075467,0.853483707,Not significant,LOC102723786
ENSG00000261611,2.000972519,-0.135864568,0.184065763,-0.744660721,0.45647685,0.675832801,Not significant,
ENSG00000157429,16.86067104,0.543945328,0.264237747,2.048244341,0.040536064,0.136915724,Not significant,ZNF19
ENSG00000260886,9.535505047,0.455202263,0.265751358,1.704766969,0.088237894,0.240913775,Not significant,TAT-AS1
ENSG00000260593,2.470175533,0.228525992,0.198649619,1.163018737,0.244821901,0.472002302,Not significant,
ENSG00000140832,8.428671708,0.510593943,0.263371479,1.928783129,0.053757791,0.167992183,Not significant,MARVELD3
ENSG00000040199,707.4361771,-0.02407687,0.116671189,-0.20636735,0.836503973,0.923917914,Not significant,PHLPP2
ENSG00000166747,4269.740711,-0.064119658,0.109089987,-0.587769255,0.556687183,0.751737076,Not significant,AP1G1
ENSG00000224470,102.7400557,-0.331927594,0.183372684,-1.809527354,0.070369114,0.20457256,Not significant,ATXN1L
ENSG00000182149,5045.977838,-0.021911386,0.111252509,-0.196951987,0.843865111,0.928166795,Not significant,IST1
ENSG00000277481,19.65918643,0.295110557,0.260357537,1.132891577,0.257259787,0.486207879,Not significant,PKD1L3
ENSG00000263232,2.190974273,-0.11382674,0.197844466,-0.578243982,0.563099409,0.756704966,Not significant,ATP5F1AP3
ENSG00000102967,1145.81058,0.107833115,0.126542329,0.8521526,0.394129401,0.621358859,Not significant,DHODH
ENSG00000140830,640.3877715,0.084651196,0.130788575,0.64724323,0.517474537,0.723891771,Not significant,TXNL4B
ENSG00000140829,5241.364891,-0.166682318,0.10566122,-1.57751594,0.114676857,0.2884875,Not significant,DHX38
ENSG00000118557,71.2945445,0.538505364,0.198203567,2.713365148,0.006660367,0.033277215,Not significant,PMFBP1
ENSG00000261673,2.969133891,0.125963161,0.210637526,0.5988554,0.549269315,0.746903047,Not significant,
ENSG00000261008,1935.653805,0.219974924,0.116096455,1.894752006,0.058125264,0.178174517,Not significant,LINC01572
ENSG00000259768,575.8062425,0.017938091,0.129560051,0.138455018,0.889880817,0.948056446,Not significant,ZFHX3-AS1
ENSG00000140836,168.5244014,0.368900327,0.154009116,2.394677685,0.016634981,0.06925867,Not significant,ZFHX3
ENSG00000261404,89.13092318,0.257619529,0.186040837,1.384462006,0.166217034,0.36976813,Not significant,PSMD7-DT
ENSG00000103035,3612.472797,-0.048986144,0.117618669,-0.416483434,0.677056287,0.832258031,Not significant,PSMD7
ENSG00000259972,1232.176652,0.054324993,0.110937554,0.489691945,0.624351903,0.797862078,Not significant,
ENSG00000214331,607.6411629,-0.083305792,0.119179071,-0.699002805,0.484550278,0.69748378,Not significant,PDPR2P
ENSG00000261079,2.663849977,0.213264868,0.212370391,1.00958298,0.312695128,0.545603827,Not significant,
ENSG00000196436,24.69416674,0.085953364,0.256039414,0.335669722,0.737119941,0.867568045,Not significant,NPIPB15
ENSG00000140839,562.9505728,-0.314631794,0.120743575,-2.60566887,0.009169506,0.043255371,Not significant,CLEC18B
ENSG00000261170,271.8233938,-0.273586049,0.146041461,-1.873143714,0.061048542,0.184551165,Not significant,LOC107984827
ENSG00000090863,4794.840527,-0.159209107,0.104130865,-1.528931968,0.12628131,0.308083266,Not significant,GLG1
ENSG00000168411,6213.071798,-0.098968882,0.107921225,-0.9170478,0.359117593,0.590978407,Not significant,RFWD3
ENSG00000262904,38.20050543,0.282735035,0.230147798,1.227808939,0.219518699,0.441187848,Not significant,TMPOP2
ENSG00000168404,182.1223134,0.087364258,0.167423619,0.52179514,0.601812974,0.782019935,Not significant,MLKL
ENSG00000103089,4.291547284,0.186943513,0.238138108,0.78463879,0.43266538,0.655502248,Not significant,FA2H
ENSG00000103091,3373.234794,-0.042224704,0.109800801,-0.384557811,0.700565056,0.847062927,Not significant,WDR59
ENSG00000186187,985.5262308,-0.121707614,0.11657568,-1.044020016,0.296476129,0.529943874,Not significant,ZNRF1
ENSG00000166816,17.24378193,0.061905488,0.262250493,0.23604787,0.813395525,0.911405977,Not significant,LDHD
ENSG00000261058,8.19927681,0.114567199,0.262989087,0.436223477,0.662674596,0.82161209,Not significant,
ENSG00000184517,466.953167,-0.251271028,0.133353859,-1.884179084,0.059540756,0.181401152,Not significant,ZFP1
ENSG00000168925,2.509614447,-0.180127457,0.206566728,-0.876802252,0.380594055,0.609640307,Not significant,CTRB1
ENSG00000240338,3.506473176,0.027553613,0.223894334,0.123250215,0.901908963,0.953458429,Not significant,
ENSG00000050820,1279.93892,-0.131723776,0.12024589,-1.095451642,0.27331882,0.504096308,Not significant,BCAR1
ENSG00000153774,1076.076671,-0.124989787,0.115277994,-1.084247424,0.27825511,0.509617184,Not significant,CFDP1
ENSG00000261717,25.81194735,0.325020159,0.252776593,1.284093932,0.199109091,0.415641347,Not significant,
ENSG00000183196,3.632145039,0.177609288,0.157041437,1.238643321,0.215477617,0.436023934,Not significant,CHST6
ENSG00000262583,37.37997662,0.435057013,0.230506849,1.88456089,0.059489147,0.181316039,Not significant,TMEM231P1
ENSG00000260092,1.995012325,-0.070620225,0.189126013,-0.374273888,0.708200557,0.851812835,Not significant,
ENSG00000205084,8.227853662,0.035715135,0.190028736,0.188412707,0.850553139,0.93134238,Not significant,TMEM231
ENSG00000259992,258.0778881,0.069975911,0.145135,0.482156672,0.629694654,0.801028972,Not significant,
ENSG00000065457,531.990868,-0.150289015,0.136589156,-1.1003046,0.271199429,0.501659996,Not significant,ADAT1
ENSG00000065427,8839.725178,0.106158123,0.104732854,1.013608712,0.310769499,0.543899882,Not significant,KARS1
ENSG00000166848,2038.457989,-0.112157641,0.111999578,-1.001412495,0.316627426,0.549381936,Not significant,TERF2IP
ENSG00000261313,24.23668627,0.592416638,0.258060197,2.287331085,0.022176505,0.086946861,Not significant,
ENSG00000260983,4.135279979,0.615334647,0.233977526,2.576042782,0.009993828,0.046344739,Not significant,
ENSG00000287694,93.76453167,0.028844682,0.195463405,0.14758356,0.882671431,0.945387975,Not significant,
ENSG00000259995,43.00101152,-0.172204644,0.232575896,-0.740488304,0.459003756,0.677659729,Not significant,
ENSG00000103111,2071.152868,0.039089772,0.113201295,0.34531299,0.729859082,0.863667833,Not significant,MON1B
ENSG00000261063,4.62632786,-0.248509491,0.244571889,-1.015549341,0.309844039,0.54327328,Not significant,
ENSG00000140873,5.991620276,0.21034383,0.25153794,0.83718584,0.402488116,0.629012577,Not significant,ADAMTS18
ENSG00000140876,168.4748944,0.035235089,0.16405887,0.214783975,0.829935747,0.920512796,Not significant,NUDT7
ENSG00000261707,2.469710157,-0.107110572,0.208748832,-0.513248287,0.607777653,0.78572718,Not significant,
ENSG00000171724,10.61322868,0.131130723,0.267604618,0.489889154,0.624212338,0.797816837,Not significant,VAT1L
ENSG00000186153,1470.264874,-0.016833112,0.107803846,-0.156146329,0.875917681,0.942891115,Not significant,WWOX
ENSG00000260876,45.05637774,1.631664972,0.233291934,6.798232539,1.06E-11,3.08E-10,Up,LINC01229
ENSG00000261082,8.005509194,0.754936085,0.26091933,2.859896441,0.004237794,0.022960628,Not significant,LINC01228
ENSG00000260706,2.024278223,-0.00357963,0.183753783,-0.019549813,0.984402499,0.997873019,Not significant,
ENSG00000259867,18.82597869,0.726182799,0.263183119,2.736579122,0.006208166,0.031448688,Not significant,DYNLRB2-AS1
ENSG00000166446,12.44145513,0.918900854,0.267601345,3.362412905,0.000772645,0.005492004,Not significant,CDYL2
ENSG00000260896,8.304088815,0.926249535,0.261884113,3.425836317,0.00061291,0.004501097,Not significant,ARLNC1
ENSG00000286221,20.88124798,0.296663007,0.255878647,1.157959666,0.246880496,0.474404389,Not significant,
ENSG00000166451,32.55918525,-0.437073716,0.239287646,-1.82334968,0.068250446,0.200390845,Not significant,CENPN
ENSG00000284512,3.524599027,0.093262814,0.227848517,0.410630224,0.681343698,0.835204881,Not significant,
ENSG00000166473,58.0564759,0.619349147,0.212653349,2.906083704,0.003659835,0.020381894,Not significant,PKD1L2
ENSG00000135697,10.25053665,0.731806881,0.266690206,2.708876926,0.006751138,0.033555623,Not significant,BCO1
ENSG00000260495,9.465573608,0.114248739,0.265739819,0.429924465,0.667250588,0.824688116,Not significant,
ENSG00000261609,2026.8004,0.527562991,0.103892509,5.077772436,3.82E-07,5.70E-06,Not significant,GAN
ENSG00000153815,7776.76996,0.006536324,0.107537942,0.060781625,0.951533125,0.97907624,Not significant,CMIP
ENSG00000197943,764.4331874,0.852895584,0.115063901,7.410052385,1.26E-13,4.47E-12,Not significant,PLCG2
ENSG00000184860,116.5334758,1.356356799,0.187356519,7.194116149,6.29E-13,2.10E-11,Up,SDR42E1
ENSG00000261235,118.5099225,0.533342939,0.169996261,3.134632529,0.001720695,0.010874074,Not significant,HSD17B2-AS1
ENSG00000135698,1522.620214,-0.090299243,0.113645429,-0.794573048,0.426861901,0.650599149,Not significant,MPHOSPH6
ENSG00000261029,5.457113057,0.765235447,0.242326366,3.05827918,0.002226121,0.013528644,Not significant,MPHOSPH6-DT
ENSG00000261285,4.622096623,0.243418064,0.243728768,0.998483467,0.318044978,0.551162889,Not significant,LOC101928392
ENSG00000140945,37.28836973,0.428604475,0.235662968,1.815922637,0.06938224,0.202536943,Not significant,CDH13
ENSG00000230989,3940.081327,0.015836848,0.105488008,0.15012955,0.880662406,0.944738224,Not significant,HSBP1
ENSG00000103150,740.8925806,-0.048494117,0.112749511,-0.430106445,0.667118212,0.824674106,Not significant,MLYCD
ENSG00000140961,147.6503626,0.020161459,0.156642165,0.128711918,0.897585605,0.951719904,Not significant,OSGIN1
ENSG00000103154,21.76139707,0.843675391,0.257447116,3.24358617,0.001180351,0.007909625,Not significant,NECAB2
ENSG00000166558,7.115957933,0.893704483,0.256467715,3.358753942,0.000782947,0.005554358,Not significant,SLC38A8
ENSG00000140943,4921.304729,-0.189007388,0.113505802,-1.66517755,0.095877338,0.255665485,Not significant,MBTPS1
ENSG00000260018,23.20415273,0.112799481,0.256286849,0.440342331,0.659689186,0.819733819,Not significant,MBTPS1-DT
ENSG00000260410,4.682599446,0.115312566,0.241455401,0.478516853,0.632282382,0.80272858,Not significant,
ENSG00000103160,3539.834307,-0.052220297,0.107125816,-0.487467416,0.625927128,0.798772682,Not significant,HSDL1
ENSG00000154099,26.10383695,0.378567178,0.251174567,1.505402818,0.132220545,0.318565973,Not significant,DNAAF1
ENSG00000103168,3148.36768,0.093121736,0.116392829,0.800065007,0.423673134,0.647614513,Not significant,TAF1C
ENSG00000140955,2.658800034,0.268783551,0.205674022,1.320926452,0.186525889,0.398474514,Not significant,ADAD2
ENSG00000168418,1.836501537,0.236928208,0.178754958,1.366746876,0.171704659,0.377947921,Not significant,KCNG4
ENSG00000103175,2.677880708,0.126803347,0.202867405,0.628622423,0.529596277,0.733385358,Not significant,WFDC1
ENSG00000064270,22.58119561,0.820838463,0.258064203,3.152593875,0.001618268,0.010320443,Not significant,ATP2C2
ENSG00000261286,39.21104144,0.142810719,0.229395422,0.622536907,0.533588884,0.73660591,Not significant,ATP2C2-AS1
ENSG00000140950,903.7014822,-0.002657664,0.110918174,-0.023960724,0.980883938,0.996540263,Not significant,MEAK7
ENSG00000103187,8202.328732,0.203016684,0.107264658,1.892669629,0.058401818,0.178736943,Not significant,COTL1
ENSG00000135686,3508.624265,0.075306569,0.105078658,0.716669286,0.473578181,0.688521683,Not significant,KLHL36
ENSG00000103194,10676.16732,-0.091645613,0.103100603,-0.888895276,0.374059365,0.603930303,Not significant,USP10
ENSG00000103196,33.86860499,0.87519487,0.244844807,3.549397838,0.000386113,0.003026991,Not significant,CRISPLD2
ENSG00000279622,2.167830202,0.332310649,0.196282628,1.709721583,0.08731737,0.238961135,Not significant,
ENSG00000153786,4452.700276,-0.075532749,0.110191458,-0.685468889,0.493048086,0.704679002,Not significant,ZDHHC7
ENSG00000135709,3904.290075,-0.23336176,0.101036009,-2.309682448,0.020905741,0.083094987,Not significant,KIAA0513
ENSG00000131149,23187.16092,-0.177632358,0.10662069,-1.666021452,0.095709142,0.255331528,Not significant,GSE1
ENSG00000131153,2033.809421,-0.124949023,0.119591215,-1.044802762,0.296114138,0.529626423,Not significant,GINS2
ENSG00000154102,9.243380656,0.329053196,0.266097378,1.233353167,0.21744403,0.438672876,Not significant,C16orf74
ENSG00000131148,1172.12024,0.066299551,0.117884608,0.562412385,0.573835082,0.763805974,Not significant,EMC8
ENSG00000131143,10264.47408,-0.2311363,0.107947965,-2.141180899,0.032259453,0.115559434,Not significant,COX4I1
ENSG00000268754,7.29019616,0.833597022,0.260254615,3.112754917,0.001853499,0.011570811,Not significant,LINC01081
ENSG00000270020,5.473074061,0.323046768,0.251890186,1.281370548,0.200063544,0.416730204,Not significant,
ENSG00000243697,3.30052219,0.103897937,0.173253589,0.608065451,0.543144065,0.742785416,Not significant,RPL7AP63
ENSG00000103248,1042.945386,-0.277577793,0.113566387,-2.444142682,0.014519683,0.062364578,Not significant,MTHFSD
ENSG00000280278,34.93898334,0.291966333,0.235394647,1.239291834,0.215237442,0.435746779,Not significant,FLJ30679
ENSG00000260944,11.40322891,0.26703417,0.267613593,0.996415946,0.319048088,0.551998116,Not significant,FOXC2-AS1
ENSG00000176692,8.932057888,0.687469647,0.265202149,2.561735555,0.010415059,0.047949753,Not significant,FOXC2
ENSG00000176678,3.148827741,0.437174734,0.217991909,2.012446736,0.044172866,0.145457741,Not significant,FOXL1
ENSG00000261175,4.973275667,0.688245941,0.244821341,2.745952988,0.006033541,0.030719854,Not significant,LINC02188
ENSG00000287161,23.07300649,0.303634595,0.256920363,1.180805168,0.237680131,0.464090249,Not significant,
ENSG00000232190,7.858815253,0.163095967,0.261187067,0.625262862,0.53179855,0.73526766,Not significant,LINC02181
ENSG00000260456,277.7354919,-0.113269289,0.129877156,-0.872120039,0.383142895,0.611803853,Not significant,C16orf95
ENSG00000131152,205.1601507,0.278222973,0.148034263,1.879221275,0.060214286,0.182726342,Not significant,
ENSG00000103264,583.8615249,-0.216745158,0.119177393,-1.818651829,0.068964565,0.20174001,Not significant,FBXO31
ENSG00000140941,4298.275785,0.093522147,0.117885284,0.793332471,0.427584143,0.651354312,Not significant,MAP1LC3B
ENSG00000140948,2042.397483,0.078663262,0.107962007,0.728620874,0.466233606,0.682668438,Not significant,ZCCHC14
ENSG00000288568,12.19410484,1.018644875,0.26751509,3.702369475,0.000213595,0.001805072,Up,ZCCHC14-DT
ENSG00000154118,164.849527,0.787225126,0.163031235,4.822428229,1.42E-06,1.94E-05,Not significant,JPH3
ENSG00000104731,3415.541417,-0.136994411,0.110008738,-1.245304435,0.213019866,0.432782536,Not significant,KLHDC4
ENSG00000260498,18.78774313,0.335543285,0.264044438,1.269852957,0.204137013,0.422163647,Not significant,
ENSG00000260177,5.320822843,0.116910338,0.251363249,0.465329405,0.64169558,0.808696778,Not significant,
ENSG00000103257,11697.18944,-0.022404211,0.105889659,-0.211580827,0.832434068,0.921908251,Not significant,SLC7A5
ENSG00000174990,23.3913796,0.513438687,0.251853638,2.031779683,0.042175965,0.14072909,Not significant,CA5A
ENSG00000172530,1024.005821,-0.175466582,0.118702697,-1.478197699,0.13935487,0.330243007,Not significant,BANP
ENSG00000261193,10.71589204,0.2839638,0.26745498,1.059360526,0.28943562,0.522091799,Not significant,
ENSG00000205037,4.797195361,0.396005844,0.244942769,1.615545669,0.106192579,0.27352886,Not significant,
ENSG00000261273,82.38786635,0.661245527,0.190780179,3.459364267,0.000541452,0.004042068,Not significant,
ENSG00000225614,7.898018791,0.515595803,0.258801292,1.987321731,0.046886755,0.15193398,Not significant,ZNF469
ENSG00000179588,2294.945968,-0.311841802,0.120037046,-2.597860696,0.009380654,0.044043455,Not significant,ZFPM1
ENSG00000158545,6923.166302,-0.177712732,0.107828431,-1.648105825,0.099330957,0.261771388,Not significant,ZC3H18
ENSG00000124391,2.299772857,-0.065090105,0.198342686,-0.328051132,0.742873002,0.870993767,Not significant,IL17C
ENSG00000051523,5512.000562,-0.221288159,0.107670811,-2.055226182,0.039857163,0.135358838,Not significant,CYBA
ENSG00000167508,4575.803623,-0.392146307,0.113574196,-3.452750292,0.000554902,0.004125056,Not significant,MVD
ENSG00000260630,428.8790166,-0.059116047,0.13258635,-0.445872925,0.655689041,0.817051127,Not significant,SNAI3-AS1
ENSG00000158717,1145.019329,-0.084261869,0.130746143,-0.644470968,0.519270078,0.725072183,Not significant,RNF166
ENSG00000174177,1361.734323,0.183423083,0.113427988,1.617080874,0.105860825,0.273035137,Not significant,CTU2
ENSG00000103335,19285.28443,-0.335717158,0.110757313,-3.031103366,0.002436618,0.014584166,Not significant,PIEZO1
ENSG00000167513,5396.262325,-0.16268011,0.112339648,-1.448109072,0.147586549,0.343271217,Not significant,CDT1
ENSG00000198931,2711.558035,0.263555862,0.107052327,2.461920457,0.013819531,0.060152526,Not significant,APRT
ENSG00000141012,719.4466619,-0.135950222,0.116129565,-1.170675758,0.241729133,0.468730128,Not significant,GALNS
ENSG00000167515,1140.572012,0.021688129,0.115273218,0.188146093,0.850762129,0.93134238,Not significant,TRAPPC2L
ENSG00000205022,57.42845678,0.276189198,0.219561299,1.257684572,0.208505854,0.427352378,Not significant,PABPN1L
ENSG00000129993,6357.305517,0.030168799,0.111709225,0.270065685,0.787109721,0.89575589,Not significant,CBFA2T3
ENSG00000259989,46.38545902,0.245180244,0.220764101,1.110059074,0.266973572,0.496679441,Not significant,
ENSG00000176715,1304.626227,-0.203488372,0.126995772,-1.6023176,0.109085396,0.278476194,Not significant,ACSF3
ENSG00000129910,10.58518677,0.344924703,0.267299164,1.287647909,0.197868554,0.414151527,Not significant,CDH15
ENSG00000259803,114.705117,1.619076379,0.18695212,8.572455604,1.01E-17,5.43E-16,Up,SLC22A31
ENSG00000259877,362.520527,0.443728633,0.130177204,3.408023,0.000654354,0.004752131,Not significant,ZNF778-DT
ENSG00000170100,1050.583846,0.34773317,0.117456515,2.960427956,0.00307212,0.017595006,Not significant,ZNF778
ENSG00000167522,8782.849296,-0.135270058,0.110791319,-1.220944912,0.222106878,0.444059153,Not significant,ANKRD11
ENSG00000197912,3862.648072,-0.174298852,0.106369403,-1.638616033,0.101293251,0.265334738,Not significant,SPG7
ENSG00000167526,30109.95451,-0.015004541,0.100703125,-0.148997801,0.881555368,0.945181548,Not significant,RPL13
ENSG00000178773,5774.391173,0.258783492,0.110582239,2.340185053,0.019274187,0.07793107,Not significant,CPNE7
ENSG00000015413,12.35921125,0.821285493,0.267401888,3.030434756,0.002442019,0.014612531,Not significant,DPEP1
ENSG00000131165,2967.956669,-0.09225717,0.110489885,-0.834983389,0.403727061,0.630271227,Not significant,CHMP1A
ENSG00000167523,646.2339055,0.083224221,0.116384311,0.715082026,0.47455836,0.689285408,Not significant,SPATA33
ENSG00000275734,67.69654875,0.070751308,0.202578578,0.349291201,0.726870704,0.862263037,Not significant,
ENSG00000185324,2210.918098,-0.303037685,0.116798045,-2.594521475,0.00947227,0.044362891,Not significant,CDK10
ENSG00000158792,561.3894705,0.452458571,0.131626144,3.437067787,0.000588048,0.004337777,Not significant,SPATA2L
ENSG00000075399,738.365112,-0.070307516,0.116306345,-0.604505646,0.545507517,0.744118238,Not significant,VPS9D1
ENSG00000158805,2023.31216,-0.021637463,0.115549408,-0.187257521,0.851458727,0.931516897,Not significant,ZNF276
ENSG00000187741,5207.941043,-0.190618777,0.108950079,-1.749595889,0.08018807,0.224510962,Not significant,FANCA
ENSG00000204991,892.7545355,0.0893851,0.119323982,0.749095774,0.453799482,0.67354385,Not significant,SPIRE2
ENSG00000141002,3303.764318,-0.452204554,0.116196653,-3.891657032,9.96E-05,0.000914728,Not significant,TCF25
ENSG00000258839,74.9810706,-0.099202805,0.194080786,-0.511167128,0.609234034,0.786636303,Not significant,MC1R
ENSG00000140995,2951.625899,0.063466164,0.114115261,0.55615918,0.578102041,0.766156922,Not significant,DEF8
ENSG00000177946,894.9581708,0.061112973,0.111839197,0.54643697,0.584765603,0.770706753,Not significant,CENPBD1P
ENSG00000223959,2389.157325,-0.352366374,0.111351728,-3.164405538,0.001554001,0.009993796,Not significant,AFG3L1P
ENSG00000003249,884.1005657,0.918528885,0.120292903,7.633401452,2.29E-14,8.77E-13,Not significant,DBNDD1
ENSG00000141013,841.6983423,-0.179217656,0.131018864,-1.367868451,0.171353257,0.377358168,Not significant,GAS8
ENSG00000222019,15.00671081,0.207610248,0.265889915,0.780910644,0.434855051,0.657374958,Not significant,URAHP
ENSG00000126856,11.0519262,-0.128801252,0.266020931,-0.484638519,0.627932785,0.799858059,Not significant,PRDM7
ENSG00000261812,1.959237771,-0.211634108,0.188493709,-1.135635962,0.256108952,0.484870355,Not significant,TUBB8P7
ENSG00000260528,447.4257898,-0.482184433,0.123805971,-3.894068924,9.86E-05,0.000906721,Not significant,LINC02193
ENSG00000260923,1056.248857,0.581620982,0.114528487,5.077918146,3.82E-07,5.70E-06,Not significant,
ENSG00000280279,71.17993872,-0.623905085,0.195785054,-3.180249077,0.001471485,0.009529816,Not significant,LINC02887
ENSG00000280136,19.88023498,0.179952448,0.258622189,0.695470431,0.486760535,0.699195869,Not significant,
ENSG00000181031,177.5405307,0.951834541,0.161274223,5.890706772,3.85E-09,8.05E-08,Not significant,RPH3AL
ENSG00000187624,2.009813839,0.135231313,0.188732955,0.724264033,0.468903654,0.684559841,Not significant,LIAT1
ENSG00000183688,760.419172,0.501633784,0.116787117,4.294858771,1.75E-05,0.000190725,Not significant,RFLNB
ENSG00000141252,1881.665745,0.002191489,0.113074513,0.019380994,0.984537172,0.997957349,Not significant,VPS53
ENSG00000167695,618.6118487,0.209803586,0.120953535,1.734558724,0.082818996,0.229999382,Not significant,TLCD3A
ENSG00000179409,1750.581877,0.13598002,0.106846894,1.272661225,0.203138283,0.420817838,Not significant,GEMIN4
ENSG00000231784,7.637094471,0.355664993,0.262402251,1.353332314,0.17594949,0.384275961,Not significant,DBIL5P
ENSG00000167699,2480.925438,-0.19383457,0.117698918,-1.646864057,0.099585991,0.26226784,Not significant,GLOD4
ENSG00000171861,340.4836387,0.001292507,0.133473875,0.009683791,0.992273574,0.99934776,Not significant,MRM3
ENSG00000277491,5.017411194,0.113165822,0.247535015,0.458035868,0.646926672,0.811545617,Not significant,
ENSG00000167693,61.12984475,1.444874412,0.212719429,6.689451754,2.24E-11,6.28E-10,Up,NXN
ENSG00000177370,726.9067998,0.164692042,0.13059221,1.261117427,0.207266543,0.425851573,Not significant,TIMM22
ENSG00000159842,324.7605292,1.134122028,0.190140363,5.958665175,2.54E-09,5.48E-08,Up,ABR
ENSG00000262213,4.670048057,0.244117308,0.244105498,1.00160786,0.316533023,0.549275687,Not significant,
ENSG00000184811,15.64638849,0.206388816,0.264914837,0.778963339,0.436001311,0.658414703,Not significant,TRARG1
ENSG00000108953,16806.82387,-0.138493359,0.109558781,-1.264100969,0.206193789,0.424582927,Not significant,YWHAE
ENSG00000167193,2518.498889,-0.00888413,0.108758126,-0.081687092,0.934895543,0.969711993,Not significant,CRK
ENSG00000197879,2501.43416,-0.349526249,0.109717984,-3.185640142,0.001444341,0.009385768,Not significant,MYO1C
ENSG00000132376,698.1810209,0.508736107,0.1114794,4.562969612,5.04E-06,6.13E-05,Not significant,INPP5K
ENSG00000236618,52.68028723,0.069332274,0.215657378,0.321473255,0.747851777,0.873308441,Not significant,PITPNA-AS1
ENSG00000174238,3781.670494,-0.021235692,0.110676092,-0.191872722,0.847841905,0.930040073,Not significant,PITPNA
ENSG00000167703,864.8274353,-0.08589655,0.11964966,-0.717904736,0.472816028,0.688007048,Not significant,SLC43A2
ENSG00000074660,274.1963523,-0.728943768,0.215033523,-3.389054028,0.000701342,0.005047114,Not significant,SCARF1
ENSG00000167705,1177.151759,-0.301915002,0.125038463,-2.414533725,0.015755364,0.066308695,Not significant,RILP
ENSG00000174231,20276.81251,-0.142631664,0.105062562,-1.357587966,0.174594464,0.382334088,Not significant,PRPF8
ENSG00000185561,195.0276601,0.071479778,0.151371954,0.472217847,0.636771302,0.806099008,Not significant,TLCD2
ENSG00000186594,288.5495026,-0.188535505,0.147996335,-1.273898868,0.20269926,0.420173531,Not significant,MIR22HG
